Date,Open,High,Low,Close,Adj Close,Volume
2012-02-08,2.106667,2.134,2.086,2.128667,2.128667,9355500
2012-02-09,2.133333,2.193333,2.095333,2.172,2.172,19156500
2012-02-10,2.150667,2.151333,1.989333,2.073333,2.073333,28113000
2012-02-13,2.103333,2.137333,2.06,2.099333,2.099333,17368500
2012-02-14,2.116,2.252667,2.093333,2.211333,2.211333,27162000
2012-02-15,2.206667,2.294,2.151333,2.24,2.24,41427000
2012-02-16,2.233333,2.300667,2.169333,2.278667,2.278667,33295500
2012-02-17,2.266,2.331333,2.233333,2.331333,2.331333,20650500
2012-02-21,2.324667,2.324667,2.254,2.3,2.3,17037000
2012-02-22,2.3,2.314667,2.166667,2.281333,2.281333,24819000
2012-02-23,2.266,2.331333,2.237333,2.302,2.302,12306000
2012-02-24,2.282,2.301333,2.218,2.25,2.25,14398500
2012-02-27,2.227333,2.266667,2.2,2.241333,2.241333,9090000
2012-02-28,2.242667,2.296,2.211333,2.254,2.254,9183000
2012-02-29,2.254,2.274667,2.209333,2.227333,2.227333,8035500
2012-03-01,2.234,2.3,2.220667,2.294,2.294,10552500
2012-03-02,2.293333,2.3,2.247333,2.269333,2.269333,8250000
2012-03-05,2.29,2.293333,2.230667,2.251333,2.251333,7005000
2012-03-06,2.216667,2.218667,2.174667,2.207333,2.207333,8607000
2012-03-07,2.208,2.220667,2.194,2.208,2.208,5473500
2012-03-08,2.207333,2.232667,2.202667,2.204667,2.204667,9499500
2012-03-09,2.213333,2.354,2.213333,2.316,2.316,23301000
2012-03-12,2.312667,2.419333,2.306667,2.400667,2.400667,29449500
2012-03-13,2.434,2.439333,2.366667,2.406,2.406,15024000
2012-03-14,2.4,2.4,2.32,2.352667,2.352667,12772500
2012-03-15,2.352,2.365333,2.318667,2.333333,2.333333,8574000
2012-03-16,2.326667,2.392667,2.322,2.354667,2.354667,10939500
2012-03-19,2.350667,2.354667,2.302667,2.332,2.332,15234000
2012-03-20,2.332,2.346667,2.304667,2.330667,2.330667,8505000
2012-03-21,2.329333,2.353333,2.306667,2.343333,2.343333,9108000
2012-03-22,2.331333,2.343333,2.286667,2.293333,2.293333,7836000
2012-03-23,2.284,2.308667,2.21,2.272,2.272,17559000
2012-03-26,2.372667,2.539333,2.336,2.493333,2.493333,47107500
2012-03-27,2.477333,2.663333,2.468667,2.529333,2.529333,38088000
2012-03-28,2.518667,2.562667,2.474,2.523333,2.523333,14325000
2012-03-29,2.546,2.546,2.468667,2.488667,2.488667,11946000
2012-03-30,2.501333,2.529333,2.445333,2.482667,2.482667,13296000
2012-04-02,2.488667,2.531333,2.435333,2.438667,2.438667,15429000
2012-04-03,2.446667,2.564667,2.444667,2.534,2.534,16471500
2012-04-04,2.351333,2.366,2.312667,2.333333,2.333333,67227000
2012-04-05,2.34,2.362667,2.294,2.298667,2.298667,22641000
2012-04-09,2.273333,2.286,2.206667,2.21,2.21,24835500
2012-04-10,2.21,2.256667,2.14,2.164,2.164,27715500
2012-04-11,2.216,2.219333,2.134,2.206,2.206,16582500
2012-04-12,2.251333,2.298667,2.194667,2.229333,2.229333,15508500
2012-04-13,2.262667,2.269333,2.19,2.239333,2.239333,9744000
2012-04-16,2.227333,2.246667,2.139333,2.15,2.15,16494000
2012-04-17,2.162,2.204667,2.136,2.149333,2.149333,16732500
2012-04-18,2.139333,2.183333,2.102,2.177333,2.177333,12346500
2012-04-19,2.183333,2.228667,2.166667,2.210667,2.210667,11623500
2012-04-20,2.209333,2.248667,2.196,2.210667,2.210667,12327000
2012-04-23,2.190667,2.198,2.114,2.129333,2.129333,13362000
2012-04-24,2.121333,2.146667,2.066667,2.121333,2.121333,10117500
2012-04-25,2.138,2.199333,2.138,2.194,2.194,10683000
2012-04-26,2.197333,2.234667,2.194,2.232667,2.232667,6379500
2012-04-27,2.24,2.242,2.194,2.222667,2.222667,8865000
2012-04-30,2.218,2.224,2.172,2.208667,2.208667,6208500
2012-05-01,2.208667,2.280667,2.208667,2.252,2.252,9885000
2012-05-02,2.233333,2.292667,2.226,2.262667,2.262667,7459500
2012-05-03,2.260667,2.266667,2.142,2.164,2.164,12619500
2012-05-04,2.154667,2.164,2.093333,2.122,2.122,18712500
2012-05-07,2.130667,2.172,2.107333,2.164667,2.164667,17370000
2012-05-08,2.166667,2.182,1.958,2.012667,2.012667,46458000
2012-05-09,2.02,2.051333,1.984,2.004,2.004,29218500
2012-05-10,2.198,2.312,2.16,2.197333,2.197333,83344500
2012-05-11,2.166,2.229333,2.144,2.15,2.15,18319500
2012-05-14,2.128,2.142,2.003333,2.004,2.004,20713500
2012-05-15,2.017333,2.064,1.948,1.962,1.962,23785500
2012-05-16,1.972,2.012,1.925333,1.945333,1.945333,18856500
2012-05-17,1.953333,1.986,1.882667,1.904667,1.904667,17235000
2012-05-18,1.891333,1.897333,1.788667,1.837333,1.837333,24247500
2012-05-21,1.838667,1.950667,1.808,1.918,1.918,22128000
2012-05-22,2.006667,2.089333,2.0,2.053333,2.053333,35493000
2012-05-23,2.037333,2.07,1.966667,2.068,2.068,18306000
2012-05-24,2.083333,2.083333,1.979333,2.018667,2.018667,16134000
2012-05-25,2.010667,2.027333,1.946667,1.987333,1.987333,11355000
2012-05-29,2.000667,2.128667,2.000667,2.112667,2.112667,24750000
2012-05-30,2.072,2.094667,2.016,2.027333,2.027333,19608000
2012-05-31,2.004667,2.019333,1.916667,1.966667,1.966667,16780500
2012-06-01,1.902,1.944,1.850667,1.876667,1.876667,13287000
2012-06-04,1.868667,1.894,1.807333,1.858667,1.858667,15463500
2012-06-05,1.856,1.892667,1.837333,1.860667,1.860667,9463500
2012-06-06,1.88,1.963333,1.876,1.948,1.948,13648500
2012-06-07,1.987333,1.991333,1.923333,1.928667,1.928667,7381500
2012-06-08,1.924,2.012667,1.876667,2.005333,2.005333,13216500
2012-06-11,2.020667,2.066667,1.930667,1.941333,1.941333,9540000
2012-06-12,1.948667,1.989333,1.920667,1.977333,1.977333,8535000
2012-06-13,1.97,2.042667,1.964667,1.984667,1.984667,12661500
2012-06-14,2.012,2.043333,1.908,1.959333,1.959333,13083000
2012-06-15,1.959333,1.996667,1.920667,1.994,1.994,9702000
2012-06-18,1.996,2.155333,1.966667,2.122667,2.122667,18852000
2012-06-19,2.134667,2.177333,2.1,2.139333,2.139333,13666500
2012-06-20,2.233333,2.3,2.214,2.252,2.252,51336000
2012-06-21,2.284,2.285333,2.122667,2.146,2.146,28378500
2012-06-22,2.173333,2.265333,2.164,2.252667,2.252667,45699000
2012-06-25,2.262667,2.274667,2.183333,2.207333,2.207333,22477500
2012-06-26,2.136667,2.156667,2.092667,2.107333,2.107333,39208500
2012-06-27,2.126667,2.163333,2.104667,2.130667,2.130667,15708000
2012-06-28,2.126667,2.140667,2.041333,2.094,2.094,13711500
2012-06-29,2.186667,2.186667,2.066667,2.086,2.086,16887000
2012-07-02,2.09,2.12,2.012667,2.026667,2.026667,19734000
2012-07-03,2.04,2.066667,2.026667,2.044,2.044,14205000
2012-07-05,2.054,2.111333,2.053333,2.082,2.082,18807000
2012-07-06,2.066,2.115333,2.053333,2.066,2.066,11767500
2012-07-09,2.062667,2.122,2.044667,2.099333,2.099333,13657500
2012-07-10,2.102667,2.165333,2.059333,2.084667,2.084667,11376000
2012-07-11,2.104667,2.112,2.067333,2.100667,2.100667,9579000
2012-07-12,2.086,2.200667,2.053333,2.18,2.18,16885500
2012-07-13,2.198,2.293333,2.188667,2.283333,2.283333,19572000
2012-07-16,2.288,2.4,2.26,2.397333,2.397333,26160000
2012-07-17,2.333333,2.347333,2.158667,2.223333,2.223333,38539500
2012-07-18,2.094667,2.244667,2.070667,2.143333,2.143333,43228500
2012-07-19,2.181333,2.21,2.136,2.151333,2.151333,21538500
2012-07-20,2.138,2.15,2.083333,2.119333,2.119333,23527500
2012-07-23,2.07,2.086667,2.041333,2.044,2.044,20802000
2012-07-24,2.044,2.069333,1.974667,1.989333,1.989333,22504500
2012-07-25,1.994667,1.998667,1.916667,1.93,1.93,42633000
2012-07-26,1.993333,2.0,1.842667,1.875333,1.875333,33934500
2012-07-27,1.914,1.977333,1.873333,1.967333,1.967333,25095000
2012-07-30,1.967333,2.016667,1.814,1.823333,1.823333,30978000
2012-07-31,1.836,1.864667,1.823333,1.828,1.828,23626500
2012-08-01,1.866,1.866,1.735333,1.75,1.75,23884500
2012-08-02,1.789333,1.79,1.701333,1.74,1.74,19576500
2012-08-03,1.793333,1.836667,1.782667,1.818,1.818,18142500
2012-08-06,1.836667,1.913333,1.836667,1.884667,1.884667,22923000
2012-08-07,1.918,2.06,1.9,2.016667,2.016667,35808000
2012-08-08,1.993333,2.0,1.906,1.939333,1.939333,19633500
2012-08-09,1.968,2.0,1.942,1.960667,1.960667,10089000
2012-08-10,1.954,1.996,1.954,1.996,1.996,10611000
2012-08-13,1.979333,2.086667,1.94,2.078,2.078,13051500
2012-08-14,2.05,2.078,1.950667,1.961333,1.961333,11901000
2012-08-15,1.959333,1.98,1.920667,1.96,1.96,7881000
2012-08-16,1.968667,2.026,1.966667,2.02,2.02,10035000
2012-08-17,2.019333,2.047333,1.998667,2.000667,2.000667,7623000
2012-08-20,2.01,2.026,1.94,1.967333,1.967333,17686500
2012-08-21,1.972,2.0,1.933333,1.940667,1.940667,11424000
2012-08-22,1.934,2.002667,1.934,1.996667,1.996667,11632500
2012-08-23,2.0,2.056667,1.976667,2.048667,2.048667,22065000
2012-08-24,2.004,2.016,1.960667,1.966667,1.966667,21441000
2012-08-27,1.971333,1.98,1.878,1.888,1.888,20256000
2012-08-28,1.893333,1.958667,1.866667,1.912667,1.912667,21040500
2012-08-29,1.899333,1.909333,1.868,1.894,1.894,12583500
2012-08-30,1.906667,1.916,1.873333,1.894,1.894,9846000
2012-08-31,1.907333,1.922667,1.88,1.901333,1.901333,8097000
2012-09-04,1.901333,1.932667,1.86,1.876,1.876,11287500
2012-09-05,1.867333,1.9,1.854,1.862667,1.862667,9589500
2012-09-06,1.866667,1.926667,1.86,1.903333,1.903333,12625500
2012-09-07,1.903333,1.971333,1.9,1.956667,1.956667,14298000
2012-09-10,1.946667,1.956667,1.82,1.824667,1.824667,22249500
2012-09-11,1.850667,1.877333,1.826667,1.853333,1.853333,15223500
2012-09-12,1.86,1.905333,1.853333,1.885333,1.885333,17178000
2012-09-13,1.904667,1.966667,1.898667,1.965333,1.965333,22270500
2012-09-14,2.0,2.043333,1.976667,2.026,2.026,23049000
2012-09-17,2.156667,2.185333,2.100667,2.169333,2.169333,48192000
2012-09-18,2.125333,2.126667,2.045333,2.089333,2.089333,26827500
2012-09-19,2.066667,2.116,2.062667,2.07,2.07,15727500
2012-09-20,2.062,2.1,2.045333,2.06,2.06,13686000
2012-09-21,2.073333,2.099333,1.969333,2.001333,2.001333,28050000
2012-09-24,1.967333,2.068667,1.96,2.044,2.044,19528500
2012-09-25,1.908,1.965333,1.835333,1.844,1.844,85206000
2012-09-26,1.844,1.893333,1.832,1.836,1.836,22908000
2012-09-27,1.854667,1.902667,1.84,1.899333,1.899333,26379000
2012-09-28,1.915333,1.992667,1.907333,1.952,1.952,65151000
2012-10-01,1.966667,1.992667,1.933333,1.944,1.944,13266000
2012-10-02,1.952,1.992667,1.933333,1.986667,1.986667,10935000
2012-10-03,1.983333,1.996667,1.949333,1.953333,1.953333,15792000
2012-10-04,2.0,2.006667,1.91,1.96,1.96,23119500
2012-10-05,1.98,1.987333,1.912,1.926,1.926,14079000
2012-10-08,1.924,1.96,1.907333,1.95,1.95,13345500
2012-10-09,1.941333,1.941333,1.883333,1.891333,1.891333,17895000
2012-10-10,1.892667,1.914667,1.867333,1.893333,1.893333,7554000
2012-10-11,1.929333,1.932,1.883333,1.888,1.888,6759000
2012-10-12,1.888,1.915333,1.833333,1.842667,1.842667,14814000
2012-10-15,1.868,1.87,1.790667,1.822,1.822,22030500
2012-10-16,1.844667,1.872667,1.822667,1.870667,1.870667,7189500
2012-10-17,1.883333,1.922667,1.853333,1.921333,1.921333,10020000
2012-10-18,1.932667,1.932667,1.852,1.869333,1.869333,11115000
2012-10-19,1.855333,1.88,1.82,1.849333,1.849333,15411000
2012-10-22,1.866,1.866667,1.824,1.856667,1.856667,7053000
2012-10-23,1.825333,1.904,1.824667,1.892667,1.892667,11235000
2012-10-24,1.901333,1.901333,1.816667,1.828,1.828,15246000
2012-10-25,1.853333,1.853333,1.83,1.834667,1.834667,8665500
2012-10-26,1.835333,1.853333,1.801333,1.825333,1.825333,7161000
2012-10-31,1.846667,1.89,1.824667,1.875333,1.875333,11628000
2012-11-01,1.883333,1.966,1.88,1.95,1.95,15361500
2012-11-02,1.951333,1.97,1.903333,1.928,1.928,15454500
2012-11-05,1.986667,2.105333,1.955333,2.1,2.1,30733500
2012-11-06,2.040667,2.08,1.996667,2.076667,2.076667,34860000
2012-11-07,2.066667,2.136667,2.054,2.102667,2.102667,25717500
2012-11-08,2.067333,2.125333,2.062667,2.087333,2.087333,19110000
2012-11-09,2.04,2.062,1.99,2.021333,2.021333,12945000
2012-11-12,2.019333,2.094667,2.010667,2.071333,2.071333,8338500
2012-11-13,2.086,2.133333,2.048,2.107333,2.107333,14974500
2012-11-14,2.130667,2.141333,2.08,2.092,2.092,13069500
2012-11-15,2.086667,2.096,2.033333,2.054667,2.054667,14760000
2012-11-16,2.076667,2.133333,2.039333,2.122667,2.122667,13630500
2012-11-19,2.138,2.216667,2.122667,2.194667,2.194667,20886000
2012-11-20,2.186667,2.206667,2.127333,2.2,2.2,13837500
2012-11-21,2.174,2.231333,2.152667,2.164667,2.164667,14448000
2012-11-23,2.173333,2.188667,2.113333,2.142,2.142,6454500
2012-11-26,2.14,2.153333,2.108,2.151333,2.151333,7437000
2012-11-27,2.142,2.177333,2.101333,2.143333,2.143333,13662000
2012-11-28,2.133333,2.286,2.127333,2.215333,2.215333,22878000
2012-11-29,2.229333,2.266667,2.191333,2.246,2.246,16551000
2012-11-30,2.242,2.285333,2.200667,2.254667,2.254667,21304500
2012-12-03,2.259333,2.333333,2.233333,2.308,2.308,31285500
2012-12-04,2.272,2.32,2.236667,2.26,2.26,18949500
2012-12-05,2.254667,2.279333,2.238667,2.247333,2.247333,9922500
2012-12-06,2.254667,2.32,2.233333,2.26,2.26,9906000
2012-12-07,2.286667,2.299333,2.256667,2.278,2.278,9966000
2012-12-10,2.295333,2.32,2.278667,2.304667,2.304667,13947000
2012-12-11,2.306667,2.366667,2.297333,2.352,2.352,23589000
2012-12-12,2.347333,2.386667,2.33,2.350667,2.350667,30957000
2012-12-13,2.350667,2.353333,2.183333,2.240667,2.240667,32269500
2012-12-14,2.252,2.293333,2.239333,2.254,2.254,15345000
2012-12-17,2.251333,2.3,2.25,2.293333,2.293333,12373500
2012-12-18,2.284,2.338,2.284,2.306,2.306,23308500
2012-12-19,2.316667,2.350667,2.301333,2.307333,2.307333,19482000
2012-12-20,2.300667,2.319333,2.27,2.295333,2.295333,13818000
2012-12-21,2.262667,2.278,2.238667,2.266667,2.266667,22386000
2012-12-24,2.242667,2.29,2.236667,2.285333,2.285333,5637000
2012-12-26,2.264,2.3,2.233333,2.239333,2.239333,9021000
2012-12-27,2.233333,2.260667,2.2,2.246,2.246,8416500
2012-12-28,2.225333,2.243333,2.201333,2.214667,2.214667,6211500
2012-12-31,2.2,2.264667,2.2,2.258,2.258,8923500
2013-01-02,2.333333,2.363333,2.314,2.357333,2.357333,17922000
2013-01-03,2.345333,2.363333,2.316667,2.318,2.318,11130000
2013-01-04,2.32,2.32,2.261333,2.293333,2.293333,10110000
2013-01-07,2.32,2.32,2.26,2.289333,2.289333,6630000
2013-01-08,2.3,2.3,2.207333,2.245333,2.245333,19260000
2013-01-09,2.267333,2.279333,2.226667,2.242667,2.242667,10470000
2013-01-10,2.258,2.266,2.225333,2.235333,2.235333,13837500
2013-01-11,2.269333,2.269333,2.140667,2.194,2.194,23448000
2013-01-14,2.205333,2.225333,2.19,2.217333,2.217333,13876500
2013-01-15,2.207333,2.283333,2.205333,2.26,2.26,24363000
2013-01-16,2.256667,2.282,2.248667,2.273333,2.273333,20673000
2013-01-17,2.277333,2.323333,2.261333,2.292,2.292,21550500
2013-01-18,2.316,2.318667,2.254667,2.301333,2.301333,53326500
2013-01-22,2.304,2.37,2.284,2.346,2.346,28803000
2013-01-23,2.334667,2.416,2.330667,2.4,2.4,23464500
2013-01-24,2.4,2.514667,2.389333,2.466,2.466,29556000
2013-01-25,2.466667,2.502667,2.453333,2.465333,2.465333,19317000
2013-01-28,2.457333,2.580667,2.457333,2.535333,2.535333,29790000
2013-01-29,2.54,2.562667,2.475333,2.53,2.53,21399000
2013-01-30,2.523333,2.533333,2.495333,2.501333,2.501333,14521500
2013-01-31,2.524667,2.524667,2.462,2.500667,2.500667,13521000
2013-02-01,2.544667,2.566667,2.508,2.553333,2.553333,16509000
2013-02-04,2.56,2.561333,2.506,2.516,2.516,16920000
2013-02-05,2.533333,2.576667,2.512,2.542,2.542,19653000
2013-02-06,2.545333,2.626,2.526667,2.611333,2.611333,28398000
2013-02-07,2.612667,2.645333,2.596667,2.632,2.632,17949000
2013-02-08,2.63,2.666667,2.609333,2.616,2.616,17097000
2013-02-11,2.532,2.61,2.5,2.561333,2.561333,48994500
2013-02-12,2.563333,2.591333,2.486,2.526,2.526,33919500
2013-02-13,2.553333,2.6,2.536667,2.563333,2.563333,14502000
2013-02-14,2.576,2.583333,2.547333,2.551333,2.551333,14860500
2013-02-15,2.566667,2.567333,2.463333,2.469333,2.469333,30264000
2013-02-19,2.490667,2.619333,2.487333,2.618667,2.618667,40521000
2013-02-20,2.62,2.643333,2.564,2.569333,2.569333,46830000
2013-02-21,2.432667,2.492667,2.302667,2.344,2.344,135567000
2013-02-22,2.381333,2.426,2.373333,2.407333,2.407333,38209500
2013-02-25,2.41,2.45,2.289333,2.292,2.292,43341000
2013-02-26,2.297333,2.330667,2.253333,2.295333,2.295333,41443500
2013-02-27,2.294,2.360667,2.293333,2.34,2.34,29388000
2013-02-28,2.392667,2.406667,2.291333,2.322,2.322,29473500
2013-03-01,2.333333,2.338667,2.283333,2.31,2.31,23199000
2013-03-04,2.318,2.388667,2.313333,2.372,2.372,26365500
2013-03-05,2.4,2.461333,2.386,2.443333,2.443333,31305000
2013-03-06,2.467333,2.525333,2.464667,2.512667,2.512667,17250000
2013-03-07,2.515333,2.576667,2.458667,2.548667,2.548667,17374500
2013-03-08,2.537333,2.629333,2.490667,2.564667,2.564667,13681500
2013-03-11,2.591333,2.629333,2.576667,2.606667,2.606667,23692500
2013-03-12,2.593333,2.625333,2.59,2.608,2.608,19126500
2013-03-13,2.6,2.632667,2.587333,2.598667,2.598667,12330000
2013-03-14,2.593333,2.594,2.451333,2.456667,2.456667,30315000
2013-03-15,2.442667,2.443333,2.347333,2.352667,2.352667,49194000
2013-03-18,2.353333,2.404,2.328,2.343333,2.343333,19741500
2013-03-19,2.35,2.373333,2.329333,2.338667,2.338667,16477500
2013-03-20,2.350667,2.404667,2.344,2.396667,2.396667,21345000
2013-03-21,2.396667,2.470667,2.382667,2.400667,2.400667,17194500
2013-03-22,2.413333,2.453333,2.413333,2.441333,2.441333,6603000
2013-03-25,2.473333,2.568,2.451333,2.502,2.502,35682000
2013-03-26,2.532,2.548,2.510667,2.524,2.524,27123000
2013-03-27,2.529333,2.558667,2.487333,2.544,2.544,19444500
2013-03-28,2.548667,2.549333,2.516667,2.526,2.526,17380500
2013-04-01,2.824,3.112,2.78,2.928667,2.928667,211477500
2013-04-02,2.906667,3.033333,2.900667,2.956,2.956,99786000
2013-04-03,2.873333,2.898,2.680667,2.74,2.74,84654000
2013-04-04,2.740667,2.816667,2.720667,2.800667,2.800667,33972000
2013-04-05,2.8,2.8,2.7,2.758,2.758,23286000
2013-04-08,2.798,2.836667,2.767333,2.788667,2.788667,25185000
2013-04-09,2.786667,2.788667,2.688667,2.7,2.7,25441500
2013-04-10,2.713333,2.800667,2.707333,2.790667,2.790667,31816500
2013-04-11,2.804,2.97,2.783333,2.906,2.906,51711000
2013-04-12,2.883333,3.009333,2.87,2.916667,2.916667,47241000
2013-04-15,2.9,2.92,2.834,2.886667,2.886667,25221000
2013-04-16,2.946,3.076,2.927333,3.039333,3.039333,47706000
2013-04-17,3.033333,3.063333,2.969333,3.03,3.03,31777500
2013-04-18,3.065333,3.173333,3.026,3.131333,3.131333,50518500
2013-04-19,3.164,3.325333,3.138,3.188667,3.188667,45175500
2013-04-22,3.24,3.346667,3.183333,3.346,3.346,59091000
2013-04-23,3.4,3.528,3.377333,3.400667,3.400667,56007000
2013-04-24,3.393333,3.403333,3.265333,3.362,3.362,39450000
2013-04-25,3.366667,3.493333,3.366667,3.466667,3.466667,41938500
2013-04-26,3.542,3.582667,3.374667,3.413333,3.413333,54331500
2013-04-29,3.450667,3.666,3.413333,3.662667,3.662667,54595500
2013-04-30,3.733333,3.878667,3.584,3.599333,3.599333,82839000
2013-05-01,3.732667,3.732667,3.533333,3.552,3.552,41142000
2013-05-02,3.59,3.684667,3.58,3.607333,3.607333,45756000
2013-05-03,3.764667,3.764667,3.633333,3.636667,3.636667,50680500
2013-05-06,3.759333,3.977333,3.7,3.966667,3.966667,65500500
2013-05-07,4.133333,4.158,3.674667,3.700667,3.700667,149865000
2013-05-08,3.833333,3.88,3.714,3.719333,3.719333,101548500
2013-05-09,4.674667,5.051333,4.246,4.626667,4.626667,429075000
2013-05-10,4.643333,5.4,4.616667,5.117333,5.117333,376239000
2013-05-13,5.399333,5.866667,5.276667,5.853333,5.853333,336253500
2013-05-14,6.281333,6.474667,5.41,5.549333,5.549333,557458500
2013-05-15,5.453333,5.792,5.207333,5.656,5.656,253180500
2013-05-16,6.313333,6.333333,5.910667,6.15,6.15,324210000
2013-05-17,6.166667,6.296,5.833333,6.1,6.1,285033000
2013-05-20,6.074667,6.166667,5.908667,5.996,5.996,125226000
2013-05-21,5.9,5.999333,5.685333,5.839333,5.839333,134973000
2013-05-22,5.758,6.064,5.7,5.816,5.816,128520000
2013-05-23,5.654,6.200667,5.536667,6.182,6.182,180333000
2013-05-24,6.173333,6.53,6.133333,6.472,6.472,241863000
2013-05-28,6.77,7.383333,6.686667,7.355333,7.355333,295378500
2013-05-29,7.57,7.66,6.6,6.975333,6.975333,376492500
2013-05-30,6.830667,7.302667,6.746667,6.996667,6.996667,242005500
2013-05-31,7.084,7.096,6.515333,6.517333,6.517333,227580000
2013-06-03,6.508,6.508,5.883333,6.172667,6.172667,287094000
2013-06-04,6.183333,6.428,6.16,6.322667,6.322667,132841500
2013-06-05,6.244,6.531333,5.940667,6.358,6.358,183372000
2013-06-06,6.35,6.618,6.340667,6.49,6.49,142663500
2013-06-07,6.533333,6.86,6.446667,6.802667,6.802667,160674000
2013-06-10,6.595333,6.834667,6.571333,6.67,6.67,138429000
2013-06-11,6.545333,6.578667,6.27,6.298,6.298,110910000
2013-06-12,6.453333,6.698667,6.383333,6.515333,6.515333,137890500
2013-06-13,6.6,6.618667,6.341333,6.545333,6.545333,89424000
2013-06-14,6.666667,6.834667,6.622,6.686667,6.686667,98470500
2013-06-17,6.906667,6.983333,6.746667,6.813333,6.813333,105993000
2013-06-18,6.783333,6.932,6.613333,6.892667,6.892667,131929500
2013-06-19,6.804,7.111333,6.800667,6.978667,6.978667,128683500
2013-06-20,6.976667,7.142,6.63,6.71,6.71,151597500
2013-06-21,6.913333,6.913333,6.5,6.636667,6.636667,175779000
2013-06-24,6.433333,6.858,6.353333,6.766,6.766,106797000
2013-06-25,6.873333,6.946667,6.703333,6.826667,6.826667,87730500
2013-06-26,6.92,7.058,6.844,7.048,7.048,99039000
2013-06-27,7.116667,7.35,7.075333,7.283333,7.283333,131173500
2013-06-28,7.238,7.296,7.114,7.157333,7.157333,86229000
2013-07-01,7.290667,7.851333,7.276667,7.812,7.812,163554000
2013-07-02,7.883333,8.126,7.7,7.854667,7.854667,180961500
2013-07-03,7.866667,7.95,7.618,7.682667,7.682667,72100500
2013-07-05,7.888,8.018667,7.713333,8.006,8.006,102280500
2013-07-08,8.091333,8.145333,7.921333,8.107333,8.107333,117213000
2013-07-09,8.309333,8.354667,8.127333,8.23,8.23,129049500
2013-07-10,8.212667,8.216667,8.052667,8.151333,8.151333,84001500
2013-07-11,8.325333,8.406,8.156667,8.374,8.374,112254000
2013-07-12,8.366667,8.662667,8.300667,8.66,8.66,170160000
2013-07-15,8.868667,8.884,8.454667,8.484,8.484,148836000
2013-07-16,8.418667,8.421333,7.153333,7.27,7.27,485578500
2013-07-17,7.101333,8.108,6.966667,8.016667,8.016667,390435000
2013-07-18,8.064667,8.182,7.745333,7.935333,7.935333,170971500
2013-07-19,7.9,8.036667,7.767333,7.978667,7.978667,88354500
2013-07-22,7.992667,8.445333,7.992,8.162,8.162,146967000
2013-07-23,8.266667,8.370667,8.121333,8.182667,8.182667,116046000
2013-07-24,8.298,8.3,7.970667,8.113333,8.113333,103035000
2013-07-25,8.026667,8.316667,8.012667,8.271333,8.271333,79264500
2013-07-26,8.542667,8.712,8.440667,8.626,8.626,144496500
2013-07-29,8.621333,9.024667,8.55,8.974667,8.974667,145183500
2013-07-30,8.986667,9.166,8.545333,8.782667,8.782667,196905000
2013-07-31,8.838,8.998,8.763333,8.952,8.952,95275500
2013-08-01,9.0,9.101333,8.842,9.036667,9.036667,79854000
2013-08-02,8.972667,9.216667,8.907333,9.2,9.2,94048500
2013-08-05,9.334,9.659333,9.31,9.645333,9.645333,153010500
2013-08-06,9.65,9.715333,9.406667,9.476667,9.476667,138817500
2013-08-07,9.459333,9.463333,8.824,8.948667,8.948667,273183000
2013-08-08,10.29,10.592,10.030667,10.232,10.232,408702000
2013-08-09,10.16,10.396667,10.083333,10.2,10.2,133915500
2013-08-12,9.962,10.033333,9.47,9.825333,9.825333,223683000
2013-08-13,9.966667,9.989333,9.63,9.695333,9.695333,131233500
2013-08-14,9.514667,9.656,9.203333,9.290667,9.290667,175407000
2013-08-15,9.095333,9.573333,9.0,9.311333,9.311333,152688000
2013-08-16,9.442,9.594,9.398,9.466667,9.466667,106621500
2013-08-19,9.562,9.825333,9.522,9.66,9.66,120565500
2013-08-20,9.91,9.985333,9.8,9.972,9.972,96273000
2013-08-21,10.0,10.020667,9.75,9.857333,9.857333,93994500
2013-08-22,9.948,10.498667,9.876,10.473333,10.473333,158886000
2013-08-23,10.466667,10.82,10.333333,10.789333,10.789333,193978500
2013-08-26,11.01,11.533333,10.683333,10.948,10.948,362566500
2013-08-27,10.82,11.253333,10.73,11.134,11.134,263503500
2013-08-28,11.270667,11.433333,10.883333,11.096667,11.096667,221101500
2013-08-29,10.948,11.183333,10.834,11.070667,11.070667,141540000
2013-08-30,11.091333,11.280667,10.930667,11.266667,11.266667,165426000
2013-09-03,11.56,11.58,11.093333,11.262667,11.262667,180916500
2013-09-04,11.318,11.441333,11.037333,11.374667,11.374667,172135500
2013-09-05,11.34,11.433333,11.216667,11.328667,11.328667,100279500
2013-09-06,11.238,11.313333,11.01,11.131333,11.131333,129295500
2013-09-09,10.874667,10.966667,10.567333,10.713333,10.713333,215167500
2013-09-10,10.763333,11.166667,10.708667,11.091333,11.091333,134517000
2013-09-11,11.094,11.193333,10.808667,10.901333,10.901333,87487500
2013-09-12,10.933333,11.117333,10.700667,10.995333,10.995333,92400000
2013-09-13,10.851333,11.091333,10.810667,11.036,11.036,81018000
2013-09-16,11.2,11.39,11.056667,11.105333,11.105333,113623500
2013-09-17,11.005333,11.228,10.890667,11.082,11.082,82453500
2013-09-18,11.138,11.163333,10.946667,11.081333,11.081333,81595500
2013-09-19,11.386667,12.031333,11.272,11.861333,11.861333,233919000
2013-09-20,11.926667,12.388667,11.904,12.226,12.226,201025500
